ROLot,date,time,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_36,sensor_37,sensor_38,sensor_39,sensor_40
ROLot-00039,2022-02-04,08:57:31,105.21077629394212,127.46968794391007,119.06860556783552,147.27279771093555,119.45121971999568,153.5663812707364,120.11152147080882,133.8328414244333,77.01540670068022,,122.61752084874156,123.18607897237534,102.82799397623344,124.40771482388675,147.56463414470684,105.77596535549353,144.34192150763099,115.72746521515168,137.07573550268143,75.16162948515492,84.07282451269747,97.05005054977488,143.53093260959267,95.1084064516945,105.92737913599947,95.65012655306879,108.85460188939443,96.6668499489739,63.32905582140257,62.57128494549841,144.36111018920187,94.60903934729912,127.09158263970954,137.5412487648573,127.87658516656928,146.76598986384923,96.65176226460616,81.81525252775776,128.73636692426257,86.29690893004936
ROLot-00043,2022-02-06,11:06:38,105.07789309079958,134.6827032520203,111.85681315361907,140.93520113853936,110.6898528467132,147.7864372407527,115.64304294248832,131.97984422936875,90.0669118715103,,133.19206797475138,146.49356466444897,106.08722183377003,140.9027949130137,153.06017083699007,100.48320808671916,131.34336363093513,119.3702854537527,118.99824356759733,75.05510130242615,73.1944978535312,79.996516274657,137.95350132532076,83.9490304634891,111.80186268929991,94.05646575448776,112.81769413702705,106.27205826649487,65.11330240126043,63.0436518067377,134.86553828513368,91.33496402176674,136.08478476830567,133.71997523297082,130.40608512636965,158.8842216200001,102.19787882275347,66.00421328573256,132.15651356883012,103.04635387277554
ROLot-00052,2022-02-12,09:31:17,90.240500678576,127.44502033754593,109.27073695753631,148.1145131715591,100.68658041260453,138.01749436199,101.57532790482904,125.95992754629769,72.45029978691659,137.95565493037364,127.66472681152779,124.71939860905067,91.83556234657118,119.46500546918912,155.48279147919334,95.31630885675686,130.59660151831835,92.10662933689949,122.0342961555713,55.67008310848426,56.07402791506964,85.60074438429201,130.21798163120675,86.43647770732952,100.220554417117,89.56076166563827,99.68128705889981,102.11784461713545,42.251495244751354,56.408352710298836,136.33153752456624,74.57415190344334,132.25988900423584,130.7210988010614,125.07502674624872,157.47460634609408,99.03135443363746,68.75254386278237,128.0641879378879,85.54233732693034
ROLot-00054,2022-02-14,17:16:09,91.8658989800785,119.27009888461816,111.11499727016279,128.32781932994504,87.19633727156575,134.62705459365026,114.35887901418891,100.78903385802565,80.56425509108293,117.81372455910686,130.0820154197994,134.2904665846077,100.75940729871893,120.6929764128671,156.99885281364004,,114.90669413033066,109.45447423280488,111.43545306166396,49.904089262724426,51.415082067356934,61.334474777973064,118.20653938285153,64.0142633858041,111.66453574068166,85.29284148916786,102.44105770770584,103.95733596526131,47.32434518420067,69.93456807172262,118.35505568864343,67.22067129475411,123.30580141793435,133.59922017421775,138.49995480866957,162.13755426394366,95.09316682112336,51.85392740182129,116.49458234925369,93.89067310531941
ROLot-00053,2022-02-15,06:09:01,98.96572744901702,101.60443996591135,117.09448131522177,124.46957523105262,89.70010227819796,126.72729793730538,119.59020307605738,100.23038575498349,87.14585110043605,116.7230392536303,121.22112425865826,135.93727266410295,103.7571002985949,105.00329643051124,157.59710742515196,91.2414083905468,116.44548411728849,108.10932519142271,106.12648278431801,45.357948281702576,51.44864040533769,69.2986547636608,117.87449665507877,58.032968545388314,122.39560456424762,91.58025856779604,85.9345660066785,86.36515636089104,45.20811098144516,71.43260585677437,120.9999279825839,68.00447364237098,126.92728554704267,127.31776961171214,118.58730875107165,152.00297670008976,92.4858200729061,58.29544602203739,106.62002532429563,85.90715345203093
ROLot-00050,2022-02-18,06:01:25,99.47751541813652,98.87097152534764,112.0648676596896,132.54029600255797,90.44381869061492,126.27911252211814,104.83431340769846,100.57426211028766,64.71499406541626,118.9970035652338,116.89908728718535,126.75219012203532,92.65148502322788,106.92389905363935,151.83216973582302,95.63332217178953,134.27867251039274,89.34697341578999,120.17347697753951,44.33272434975423,49.430302707745184,89.1539271496661,110.87324794657819,75.29735710965483,111.41928908729211,90.02612010203988,88.9129197453854,88.92984401273351,45.03707393072046,57.623599528805514,133.15174194062084,65.59971991218937,121.89710208039122,128.83435300600442,116.04567701909212,146.71161158290934,82.77507120967343,71.35817791441616,108.03097992903812,68.44587223348393
ROLot-00048,2022-02-19,08:41:54,96.5165094537871,113.82059161544919,114.38540186690491,136.57368439536182,90.41504220137156,121.3198534059636,101.50862763797087,108.77821878139859,80.99014169957427,118.76925631138107,113.42125073330071,131.6405773279532,93.32795037406251,117.23569667525466,153.32751795767192,91.41396889880102,131.6752220841371,95.87119065546922,104.82574395656138,43.94219914108907,44.53466420515843,80.7075502781956,112.11080429594574,68.07370181255506,96.83180608908411,91.86521331370315,96.68328776429107,87.10783965851502,52.29032411765186,55.86421068254276,127.22198793684373,63.17628963646689,117.55332444842838,132.29329274951547,120.32366633501628,150.0676083686446,84.22601670118468,63.76006674644272,107.7747296121997,83.16302553110748
ROLot-00049,2022-02-20,15:55:31,99.82341913736168,,110.84692402658567,134.59590372931197,83.36771064328951,120.84432125172859,104.69085803442526,95.78475647159206,83.41072646968232,117.74598472475142,120.47462218030677,,100.56630417857066,108.01596592629623,162.7395278009693,89.04792522075604,121.43533238234254,106.50875881202415,94.09504492901281,50.198087028253966,44.640859734159925,64.62854294246982,110.15448804712292,47.92293590184145,100.56691292970334,88.43243962148298,101.08465515179424,92.10204456420058,58.12162110549017,66.37384578153178,131.67656300497518,63.33534058428728,120.03048873747774,133.31295915771835,124.21876333494404,161.72001964986782,87.15453756540815,56.006865486839196,111.76639918980561,83.56868679133785
ROLot-00047,2022-02-21,10:48:27,107.51401141933196,109.9937276979975,116.23648893337271,129.60631456806027,85.50847513079135,125.06224133686007,115.54296369493528,91.65760355561882,93.54377658426755,112.38862532052558,115.94813363001136,133.3946691739818,103.53034129201974,116.30497779860683,156.5972461566331,86.92284073889353,109.76396120739896,113.52627538249335,101.44894852194155,44.87431394979766,47.76376149541744,66.0253622597499,104.57009067655821,40.5350564370451,109.60908637003384,86.05050964354548,90.51191954781952,88.30294397776147,65.56769037226435,63.15840594219651,134.60743249102612,64.01805796469263,120.7819907736953,129.3639423439692,116.99516779800375,156.57825451519759,84.14043976766746,52.38503623542218,103.37194825873902,85.27766662583925
ROLot-00046,2022-02-22,14:09:55,105.34817086913277,97.0774658409106,116.13347441019206,124.42616085785248,88.61845111776131,,121.13361616869969,92.529035607701,90.64562683760182,93.21067883629865,119.09709433151596,138.02358892545797,104.60665977920517,97.48982805009953,156.7163902979182,95.58060470351215,121.84803596134353,116.28846467271849,103.96456130589024,57.560163538915596,53.046778906282455,70.20205297115133,107.29543914932901,55.551949544324586,107.22779762314322,88.8540061775146,80.8622045633686,91.3164291242895,66.5197876262751,73.85150208753495,127.80256299385074,66.32603164287373,112.35486645252827,125.12809917441714,116.75951093792375,145.29242037741065,83.89167003103525,57.20252060438898,104.81917200584435,81.80750865474245
ROLot-00041,2022-02-22,17:07:46,104.31007707379248,95.68975742605653,115.36813192301598,132.10911813875498,91.23049139357047,123.91184530103868,124.28897212276519,86.29080936115066,87.74614663787625,99.19324219146787,114.54966109099081,124.23620280043299,106.52301983354835,99.26601696877849,151.49292100042345,91.16597965278399,115.45274195823123,120.46586392306908,99.73121413184626,56.38687059082197,52.04232333356452,71.14250001458491,106.35579841943658,49.19481592391894,110.46443877733536,90.56160289176441,88.4913055580276,76.72283257873475,65.89513445538695,78.35028360212517,,67.38162203256623,114.09637974291302,128.91629513199476,114.46737856436364,145.81003304651927,84.41756334828666,59.69982513596946,99.47690981085975,82.97924346693273
ROLot-00045,2022-02-23,06:32:13,111.44900107202628,91.52800041586282,117.29769548261977,122.0812975907079,96.3572476357363,130.49046562299168,132.4475571641062,94.03153267154052,89.9899656712181,110.73084421329779,116.04325739530843,128.48662278412183,102.98529051038042,89.70868116197556,152.27541716037857,87.47691790193583,125.82967466729845,114.57726819425052,114.47396145196525,54.249067930912986,59.1252038582688,67.29784706495158,104.67672364462435,73.22252920877366,111.84008130230949,90.84307653356501,81.55376813438377,77.18843842479018,64.11019196952331,73.0865601695648,124.45981893343382,70.0363195968363,114.61107980363819,129.38269392949235,113.3892765845337,147.48733250848778,79.64417435757262,64.93226283569545,107.01891197926399,73.38070410493
ROLot-00055,2022-02-23,17:14:04,106.46531454915257,91.68588186700332,,119.88865674841036,91.90807690780906,126.16487356423937,125.95937305881266,92.47337557536555,86.55893994772858,112.88444890297413,114.4169526690006,125.2805137454172,105.74439940602346,92.67751549074279,155.12315248956904,99.32227629460593,127.67614708159974,119.77449911299864,106.69740644170284,56.79110177615593,61.06735735434421,67.89726978887649,113.46583385199698,56.06141868210777,111.29837660214821,90.56253107126331,85.81348105481952,75.18200146730818,66.20421559104021,77.26881527427166,140.44590887805592,68.05249260647352,114.61118415038555,127.67761506182553,111.97652259889226,141.96652490987276,80.30094239893617,63.790123725758306,105.254943535275,75.34184590130758
ROLot-00044,2022-02-24,17:17:27,110.72672538498426,89.06155297078529,119.43213412335774,122.76684395180803,98.54863169664154,137.09946829524736,127.89526103750929,97.42501891039689,82.20143499599405,111.84090397930083,114.46234287891644,124.86112609107654,101.84222582273581,98.73483687527525,151.8053099394589,103.29867082905953,127.99318109575265,110.29233235865993,127.67968949017477,60.36895975803592,64.19144671670786,75.49856859210497,112.44602684697958,79.18113428699144,107.24190019019002,92.91979362220266,81.20588473646089,83.37633874416433,66.50761188369437,61.223473517913874,126.3996366068356,71.11318374541564,114.25003834865754,126.60048730574402,116.53652706365439,146.54951669849055,80.11640670116486,72.00671237515861,108.00312931102401,68.81916460007051
ROLot-00042,2022-02-26,06:15:02,110.37797415391006,112.19189872474692,113.08052654270513,140.9917421562315,103.7167655943606,137.57695555665526,113.06013258528293,113.49358920408663,87.26635845218988,129.79270716203527,117.85574267507648,137.942848443625,98.09400558143886,120.62609082206784,155.61169899053237,99.61292141209455,127.73801462045883,114.50615183727976,120.1278904613392,65.08221827228655,61.74212399377882,88.05170754764923,117.03429593632644,76.81156788225074,114.7263183303757,90.05720866882912,104.86203320345977,102.21707014187193,74.89189845231584,60.64243124655872,132.26338660548566,76.0756580404565,120.43032931442106,132.81153232187032,119.47190829932053,156.05222827088363,86.80586256416711,65.8335030228442,117.77415554505507,75.45701951065101
ROLot-00040,2022-02-26,08:45:10,116.49122836644528,118.04654227799408,114.4744162712749,138.98425318897594,100.58732773676518,129.50876125029345,113.39317175359065,114.36676050030056,85.81234681741005,129.4504479616432,119.45179202627058,134.4353795187041,99.54814637760765,116.3530637798877,155.06105448375018,99.09064916322158,124.70371615192077,113.94849028190087,110.25873661604831,63.26059969865622,61.22876534456731,83.77582748836586,117.70201100166173,83.08716162485995,107.8597630883686,92.57134846055867,99.68931522824656,87.01290119777926,75.7676873318138,65.79176712962177,136.76182664345848,,118.26886201190806,136.55512440681358,121.20167447160699,146.64875081589483,87.56061168461305,64.6826057901565,117.6016716764609,81.47932763560588
ROLot-00056,2022-03-01,17:05:13,123.10640545843567,112.23582419831963,115.67013579347328,143.0451263542615,107.0906829174731,130.81135558534274,138.08309291906278,118.57525574085139,99.05790406190222,113.32800124135827,123.80374237944574,128.9711787369411,107.59320262901447,111.92680903471077,157.2939303572023,102.98594091436756,123.35003045256593,135.77799552576434,110.40498951901323,72.32004690447978,69.28525553787816,68.13411959594825,123.33603678751732,68.10805252817478,106.52163300251401,94.03775309653959,98.07999766966986,94.4652640996359,80.81523659178211,74.44998082987374,129.37512446015052,84.73369274857163,127.52934449259406,132.74131324505888,123.92643770672265,161.12938622960047,93.98788849950097,58.42154074895517,110.4167036240301,87.72997044477897
ROLot-00057,2022-03-02,08:45:57,117.1921536674254,104.87668004934024,122.94293699975775,138.76177207309135,108.9004437083475,142.10405845223065,135.9338294841768,118.55190230204705,88.52873122451034,119.44408659881753,123.34132178717762,134.35329206097035,106.65239168491595,106.71620116533283,155.46478596165855,109.62830055723646,132.2081347912284,128.20451668383225,120.08633760510952,81.04540913220397,76.34370832766105,75.68730496961338,,78.79969918406803,121.275492401712,95.84533101821789,91.8516096918778,95.0263925815493,77.18896916391678,74.8336867896106,134.54170113310568,84.16785404795411,124.719393972101,130.0278964908323,119.93621239917492,152.86963689649903,92.18862985628942,70.22819027228593,118.48583253983782,85.30293020851616
ROLot-00069,2022-03-03,08:37:13,110.46116987723843,112.88603307419342,118.97208931681308,140.76196734779197,121.09673803312027,145.47023630824418,133.19553834918335,127.58040418605927,85.96909312625351,121.20964789083182,122.44913295834226,131.61958376452424,103.26586589721741,109.94406641982138,150.71598652879825,110.5392745217584,139.8695538089497,116.26485495048732,125.58750675626159,78.2031262611568,76.7825664837991,88.26073198393908,131.8169675393466,83.33470644319429,110.02671136005426,96.94667131031602,,91.57168078742836,72.88177930895226,65.36204138082472,131.14565237116406,85.24624235485396,128.59942754075254,135.10174044973192,118.63531811325133,147.11264678520322,91.87960160558222,74.48828181366335,119.94859231035669,82.88723262510304
ROLot-00107,2022-03-03,10:33:07,115.03640876679526,112.42184980392162,117.43297307788757,132.76224977972737,117.27372261944241,142.13128817519745,129.33965344979686,125.84942088929141,87.80722506801855,125.73146293310204,124.72761993122573,127.38868582846301,104.71100752809818,115.18487206046294,157.94342192797328,111.49508739996998,141.94913491983434,121.2417877216378,128.03857834282496,80.08638156274812,78.56327869387191,78.98155956208436,135.00560655609752,78.52308728789086,125.5422664141797,96.77444250966542,96.96081531360385,91.11084465134442,74.13086246887131,65.07744791497976,135.080940091527,85.82299026544823,127.20653455700402,135.12261514034788,116.6359508330263,152.98193643511678,94.70415112064364,78.6470685359419,118.75804711531367,83.63531166607847
